5597	-70.39	408.63	-17.28
5604	-66.78	409.87	-17.81
5611	-67.40	412.91	-18.56
5617	-66.75	409.87	-17.09
5624	-64.41	411.10	-19.12
5631	-62.57	413.55	-19.03
5637	-62.02	409.90	-19.72
5644	-59.08	411.14	-21.72
5651	-57.33	414.19	-23.79
5657	-56.17	411.15	-24.45
5664	-53.87	411.78	-27.21
5671	-52.16	414.22	-30.00
5677	-51.57	411.19	-29.97
5684	-48.09	411.82	-33.39
5691	-48.04	414.25	-32.67
5698	-48.13	410.60	-34.11
5704	-45.79	411.83	-36.15
5711	-45.74	414.26	-35.42
5718	-46.33	411.22	-34.73
5724	-46.30	411.22	-34.01
5731	-48.08	413.64	-33.39
5738	-48.63	411.81	-31.97
5744	-48.57	411.81	-30.53
5751	-50.91	414.84	-29.22
5758	-51.44	411.18	-27.08
5765	-51.34	411.79	-24.92
5771	-53.72	414.82	-24.32
5778	-54.89	411.16	-22.94
5785	-53.68	410.56	-22.88
5791	-56.63	414.19	-21.60
5798	-57.87	409.93	-21.66
5805	-57.22	411.15	-20.91
5811	-59.09	413.57	-22.45
5818	-59.05	410.53	-21.00
5825	-58.53	411.75	-23.14
5831	-59.74	412.96	-23.20
5838	-59.11	409.92	-22.45
5845	-58.53	411.75	-23.14
5852	-61.01	413.56	-24.71
5858	-59.76	409.31	-23.20
5865	-59.14	411.74	-23.17
5872	-60.95	413.56	-23.26
5878	-60.93	409.91	-22.54
5885	-60.29	411.13	-21.79
5892	-61.50	412.34	-21.85
5898	-62.05	409.90	-20.44
5905	-60.26	410.52	-21.07
5912	-62.74	412.94	-22.64
5918	-60.84	410.52	-20.38
5925	-59.08	411.14	-21.72
5932	-60.91	413.56	-22.54
5939	-59.08	409.92	-21.72
5945	-57.32	411.76	-23.07
5952	-57.97	414.18	-24.55
5959	-56.18	409.94	-24.45
5965	-55.04	412.38	-26.55
5972	-55.07	413.60	-27.27
5979	-54.48	411.17	-27.24
5985	-52.65	412.39	-27.15
5992	-53.82	413.60	-26.49
5999	-53.81	410.56	-25.77
6006	-53.25	413.00	-27.18
6012	-53.82	413.60	-26.49
6019	-53.11	410.56	-23.57
6026	-51.98	411.79	-25.67
